,client_id,district_id,birth_year,birth_day,birth_month,gender,age,disp_id,account_id,type_x,card_id,type_y,date_issue_card,days_issue_card,district_id_acc,freq_description,date_creation_acc,year_acc,month_acc,day_acc,days_creation_acc,loan_id,amount_loan,duration_loan,payments_loan,status_loan,status_description,date_loan,district_name,region,nbr_inhabitants,nbr_muni<499_inh,nbr_muni_500-1999_inh,nbr_muni_2000-9999_inh,nbr_muni>10000_inh,nbr_cities,ratio_urban_inh,average_salary,unemploymant_rate_95,unemploymant_rate_96,nbr_entp_1000_inh,nbr_crimes_95,nbr_crimes_96,trans_amt_total,trans_amt_min,trans_amt_max,trans_number,date_trans_old,days_oldtrans,date_trans_late,days_latetrans,date_balance,latest_balance,avg_balance,household_amount,insurance_amount,leasing_amount,loan_amount,nochar_amount,nbr_orders,order_total_amount
1010,1065,2,1957,26,11,M,42,1065,884,OWNER,,,,,2,monthly,1993-12-07,1993,12,7,1851,,,,,,,,Benesov,central Bohemia,88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159,2674,404011.1999999996,11.4,4800.0,299,1993-12-07,1851,1998-12-31,1,1998-12-31,29531.5,20899.470568561846,2259.0,,,,,1.0,2259.0
1011,1066,1,1940,18,10,M,59,1066,885,OWNER,181.0,classic,1994-08-19,1596.0,1,monthly,1993-06-25,1993,6,25,2016,,,,,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,2959750.8000000035,14.6,31557.0,444,1993-06-25,2016,1998-12-31,1,1998-12-31,115837.0,64154.17274774791,872.0,,,,2420.0,2.0,3292.0
1012,1067,1,1952,14,5,M,47,1067,886,OWNER,182.0,gold,1997-08-31,488.0,1,monthly,1993-06-23,1993,6,23,2018,,,,,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,2625507.3000000035,14.6,50000.0,385,1993-06-23,2018,1998-12-31,1,1998-12-31,119897.1,59624.674805194816,9034.0,,,,,1.0,9034.0
1013,1068,13,1926,20,10,F,73,1068,887,OWNER,,,,,1,monthly,1993-05-05,1993,5,5,2067,,,,,,,,Rakovnik,central Bohemia,53921,61,22,1,1,2,41.3,8598,2.77,3.26,123,1597,1875,607098.1999999995,14.6,10550.0,304,1993-05-05,2067,1998-12-31,1,1998-12-31,28161.5,17826.262500000015,3009.0,,,,,1.0,3009.0
1014,1069,54,1938,21,2,F,61,1069,888,OWNER,,,,,54,monthly,1996-10-28,1996,10,28,795,,,,,,,,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,304112.00000000006,14.6,10900.0,128,1996-10-28,795,1998-12-31,1,1998-12-31,35937.3,23533.16562500001,1592.0,,,,,1.0,1592.0
1015,1070,54,1938,2,12,M,61,1070,888,DISPONENT,,,,,54,monthly,1996-10-28,1996,10,28,795,,,,,,,,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,304112.00000000006,14.6,10900.0,128,1996-10-28,795,1998-12-31,1,1998-12-31,35937.3,23533.16562500001,1592.0,,,,,1.0,1592.0
1016,1071,43,1925,25,1,M,74,1071,889,OWNER,,,,,43,monthly,1997-12-22,1997,12,22,375,,,,,,,,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.3,9425,1.72,2.5,125,4085,3891,96433.2,14.6,4976.0,49,1997-12-22,375,1998-12-31,1,1998-12-31,30380.2,23572.448979591827,3257.0,,,,,2.0,3257.0
1017,1072,60,1966,8,12,F,33,1072,890,OWNER,,,,,14,monthly,1993-02-05,1993,2,5,2156,,,,,,,,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252,1127684.4999999993,14.6,23100.0,380,1993-02-05,2156,1998-12-31,1,1998-12-31,41861.9,25155.29289473683,3136.0,,,,,1.0,3136.0
1018,1073,34,1924,10,4,M,75,1073,891,OWNER,,,,,34,monthly,1996-05-23,1996,5,23,953,,,,,,,,Chomutov,north Bohemia,125236,28,11,1,4,5,87.7,9675,6.43,7.68,100,5323,5190,335583.59999999986,14.6,6600.0,148,1996-05-23,953,1998-12-31,1,1998-12-31,46293.0,27697.754054054054,1784.0,,,,,1.0,1784.0
1019,1074,34,1928,25,8,F,71,1074,891,DISPONENT,,,,,34,monthly,1996-05-23,1996,5,23,953,,,,,,,,Chomutov,north Bohemia,125236,28,11,1,4,5,87.7,9675,6.43,7.68,100,5323,5190,335583.59999999986,14.6,6600.0,148,1996-05-23,953,1998-12-31,1,1998-12-31,46293.0,27697.754054054054,1784.0,,,,,1.0,1784.0
1020,1075,65,1934,4,6,F,65,1075,892,OWNER,,,,,70,monthly,1993-03-20,1993,3,20,2113,,,,,,,,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,814760.1999999988,14.6,11050.0,416,1993-03-20,2113,1998-12-31,1,1998-12-31,54944.9,25584.754807692294,2915.0,,,,,2.0,2915.0
1021,1076,53,1979,11,5,F,20,1076,893,OWNER,,,,,53,monthly,1995-04-12,1995,4,12,1360,,,,,,,,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,2065006.0000000023,14.6,46400.0,215,1995-04-12,1360,1998-12-31,1,1998-12-31,100577.7,67463.48604651155,,,,,,,
1022,1077,46,1920,23,6,M,79,1077,894,OWNER,,,,,46,monthly,1995-08-27,1995,8,27,1223,,,,,,,,Nachod,east Bohemia,112709,48,20,7,3,10,73.5,8369,1.79,2.31,117,2854,2618,525347.1999999996,14.6,17900.0,191,1995-08-27,1223,1998-12-31,1,1998-12-31,33689.1,17678.996858638748,2914.0,,,,,1.0,2914.0
1023,1078,24,1978,15,12,F,21,1078,895,OWNER,,,,,24,monthly,1996-03-12,1996,3,12,1025,,,,,,,,Karlovy Vary,west Bohemia,122603,25,21,6,2,8,80.0,8991,1.39,2.01,128,5198,5273,189426.10000000006,9.1,2966.0,181,1996-03-12,1025,1998-12-31,1,1998-12-31,21602.8,16357.151933701676,523.0,,,,1454.0,2.0,1977.0
1024,1079,3,1961,15,7,M,38,1079,896,OWNER,,,,,3,monthly,1995-06-11,1995,6,11,1300,,,,,,,,Beroun,central Bohemia,75232,55,26,4,1,5,41.7,8980,1.95,2.21,111,2824,2813,902042.1999999995,14.6,45700.0,225,1995-06-11,1300,1998-12-31,1,1998-12-31,65186.1,24779.67866666666,3220.0,,,,,1.0,3220.0
1025,1080,54,1950,6,10,F,49,1080,897,OWNER,183.0,classic,1996-05-08,968.0,38,monthly,1993-04-26,1993,4,26,2076,,,,,,,,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,4782138.900000001,14.6,64500.0,491,1993-04-26,2076,1998-12-31,1,1998-12-31,146944.1,53724.07494908361,2910.0,,,,6676.0,2.0,9586.0
1026,1081,71,1970,16,12,M,29,1081,898,OWNER,,,,,71,monthly,1996-03-27,1996,3,27,1010,,,,,,,,Novy Jicin,north Moravia,161227,5,35,11,4,10,69.7,8678,5.93,5.57,102,4980,4595,1262723.8000000003,14.5,26890.5,217,1996-03-27,1010,1998-12-31,1,1998-12-31,69387.5,38934.59447004608,2882.0,,,,1582.0,2.0,4464.0
1027,1082,9,1967,23,2,M,32,1082,899,OWNER,,,,,72,monthly,1993-06-21,1993,6,21,2020,,,,,,,,Nymburk,central Bohemia,81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987,2487,2303831.9000000036,14.6,29400.0,306,1993-06-21,2020,1998-12-31,1,1998-12-31,61611.9,31990.21372549017,,,1626.6,,,1.0,1626.6
1028,1083,48,1937,15,12,M,62,1083,900,OWNER,,,,,48,monthly,1994-04-26,1994,4,26,1711,,,,,,,,Rychnov nad Kneznou,east Bohemia,78955,50,24,8,1,9,59.0,9060,1.78,2.44,124,1655,1717,1107816.7999999993,12.0,13387.5,296,1994-04-26,1711,1998-12-31,1,1998-12-31,41768.8,20403.574662162147,5950.0,,,,,1.0,5950.0
1029,1084,48,1944,9,4,F,55,1084,900,DISPONENT,,,,,48,monthly,1994-04-26,1994,4,26,1711,,,,,,,,Rychnov nad Kneznou,east Bohemia,78955,50,24,8,1,9,59.0,9060,1.78,2.44,124,1655,1717,1107816.7999999993,12.0,13387.5,296,1994-04-26,1711,1998-12-31,1,1998-12-31,41768.8,20403.574662162147,5950.0,,,,,1.0,5950.0
1030,1085,60,1932,19,12,F,67,1085,901,OWNER,,,,,60,monthly,1994-07-10,1994,7,10,1636,,,,,,,,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252,468791.69999999943,14.6,4618.0,271,1994-07-10,1636,1998-12-31,1,1998-12-31,45333.4,27904.985608856074,1910.0,,,,,1.0,1910.0
1031,1086,74,1973,4,5,M,26,1086,902,OWNER,,,,,74,monthly,1993-06-29,1993,6,29,2012,,,,,,,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,1182639.0999999999,5.9,13700.0,488,1993-06-29,2012,1998-12-31,1,1998-12-31,43025.0,25960.03299180326,260.0,1726.0,,,1869.0,3.0,3855.0
1032,1087,74,1978,30,7,F,21,1087,902,DISPONENT,,,,,74,monthly,1993-06-29,1993,6,29,2012,,,,,,,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,1182639.0999999999,5.9,13700.0,488,1993-06-29,2012,1998-12-31,1,1998-12-31,43025.0,25960.03299180326,260.0,1726.0,,,1869.0,3.0,3855.0
1033,1088,47,1969,23,8,F,30,1088,903,OWNER,,,,,47,monthly,1993-12-10,1993,12,10,1848,,,,,,,,Pardubice,east Bohemia,162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079,5410,512308.8999999994,14.6,8790.0,325,1993-12-10,1848,1998-12-31,1,1998-12-31,33437.3,19330.610769230774,2580.0,,,,,1.0,2580.0
1034,1089,1,1939,9,12,M,60,1089,904,OWNER,184.0,gold,1997-06-03,577.0,1,monthly,1994-03-20,1994,3,20,1748,,,,,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,2233567.000000002,14.6,27937.5,270,1994-03-20,1748,1998-12-31,1,1998-12-31,106048.3,60581.32000000005,,,,,,,
1035,1090,35,1939,20,6,F,60,1090,905,OWNER,,,,,35,monthly,1996-12-11,1996,12,11,751,,,,,,,,Jablonec n. Nisou,north Bohemia,88768,10,18,5,1,7,80.5,8867,1.02,1.21,130,3384,3620,478108.5999999998,14.6,13896.0,150,1996-12-11,751,1998-12-31,1,1998-12-31,31682.7,18650.119999999995,6086.0,53.0,,,37.0,3.0,6176.0
1036,1091,59,1940,27,6,F,59,1091,906,OWNER,,,,,59,monthly,1997-12-27,1997,12,27,370,,,,,,,,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595,2305,65874.09999999999,14.6,3361.0,43,1997-12-27,370,1998-12-31,1,1998-12-31,19847.7,14438.846511627908,2240.0,,,,,1.0,2240.0
1037,1092,41,1962,20,7,F,37,1092,907,OWNER,,,,,41,monthly,1993-07-09,1993,7,9,2002,,,,,,,,Usti nad Labem,north Bohemia,118650,8,8,5,1,3,85.6,9832,3.32,4.48,114,6445,5471,510630.7999999993,9.8,11700.0,353,1993-07-09,2002,1998-12-31,1,1998-12-31,33195.5,21933.939660056676,2118.0,,,,,1.0,2118.0
1038,1093,62,1976,28,7,F,23,1093,908,OWNER,,,,,62,monthly,1994-04-29,1994,4,29,1708,,,,,,,,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,605079.6999999993,5.4,49016.0,271,1994-04-29,1708,1998-12-31,1,1998-12-31,85090.3,28857.40258302583,,,,,,,
1039,1094,30,1960,4,10,F,39,1094,909,OWNER,,,,,30,monthly,1997-09-02,1997,9,2,486,,,,,,,,Sokolov,west Bohemia,94812,15,13,8,2,10,81.8,9650,3.38,3.67,100,2985,2804,75741.29999999999,9.0,2925.0,64,1997-09-02,486,1998-12-31,1,1998-12-31,21420.1,15231.529687499997,1950.0,,,,,1.0,1950.0
1040,1095,30,1954,16,2,M,45,1095,909,DISPONENT,,,,,30,monthly,1997-09-02,1997,9,2,486,,,,,,,,Sokolov,west Bohemia,94812,15,13,8,2,10,81.8,9650,3.38,3.67,100,2985,2804,75741.29999999999,9.0,2925.0,64,1997-09-02,486,1998-12-31,1,1998-12-31,21420.1,15231.529687499997,1950.0,,,,,1.0,1950.0
1041,1096,1,1926,3,3,F,73,1096,910,OWNER,,,,,1,monthly,1997-02-03,1997,2,3,697,,,,,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,207706.90000000008,14.6,8000.0,104,1997-02-03,697,1998-12-31,1,1998-12-31,46627.3,29580.334615384614,1937.0,,,,,1.0,1937.0
1042,1097,1,1930,2,9,M,69,1097,910,DISPONENT,,,,,1,monthly,1997-02-03,1997,2,3,697,,,,,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,207706.90000000008,14.6,8000.0,104,1997-02-03,697,1998-12-31,1,1998-12-31,46627.3,29580.334615384614,1937.0,,,,,1.0,1937.0
1043,1098,60,1948,10,9,F,51,1098,911,OWNER,185.0,classic,1997-09-07,481.0,60,monthly,1996-08-12,1996,8,12,872,,,,,,,,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252,1224147.8000000003,9.8,49983.0,162,1996-08-12,872,1998-12-31,1,1998-12-31,106282.5,46607.89938271603,9600.0,,,,968.0,2.0,10568.0
1044,1099,65,1979,21,11,F,20,1099,912,OWNER,,,,,65,monthly,1997-04-27,1997,4,27,614,,,,,,,,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,124560.50000000003,2.5,3499.0,87,1997-04-27,614,1998-12-31,1,1998-12-31,25350.8,18675.734482758613,2332.0,,,,,1.0,2332.0
1045,1100,59,1951,4,7,M,48,1100,913,OWNER,,,,,59,monthly,1996-05-10,1996,5,10,966,,,,,,,,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595,2305,963152.5999999994,14.6,24000.0,230,1996-05-10,966,1998-12-31,1,1998-12-31,56258.1,35818.50782608698,2128.0,4499.0,,,2357.0,3.0,8984.0
1046,1101,74,1946,22,6,M,53,1101,914,OWNER,,,,,73,monthly,1993-11-14,1993,11,14,1874,,,,,,,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,404123.6999999996,2.5,5910.0,290,1993-11-14,1874,1998-12-31,1,1998-12-31,27452.9,17852.34517241379,2298.0,,,,,1.0,2298.0
1047,1102,72,1935,29,1,M,64,1102,915,OWNER,,,,,72,monthly,1995-01-18,1995,1,18,1444,5145.0,309552.0,48.0,6449.0,C,running/ok,1995-09-16,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.80,4.79,110,9672,9208,3941740.000000003,14.6,58041.0,330,1995-01-18,1444,1998-12-31,1,1998-12-31,121713.2,51495.35969696972,14291.0,,,6449.0,,2.0,20740.0
1048,1103,1,1951,18,8,M,48,1103,916,OWNER,,,,,1,monthly,1996-08-13,1996,8,13,871,,,,,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,938230.5999999996,14.6,23485.5,155,1996-08-13,871,1998-12-31,1,1998-12-31,56055.9,27965.347096774185,5299.0,,,,,1.0,5299.0
1049,1104,1,1955,9,2,F,44,1104,916,DISPONENT,,,,,1,monthly,1996-08-13,1996,8,13,871,,,,,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,938230.5999999996,14.6,23485.5,155,1996-08-13,871,1998-12-31,1,1998-12-31,56055.9,27965.347096774185,5299.0,,,,,1.0,5299.0
1050,1105,56,1942,3,1,M,57,1105,917,OWNER,,,,,56,monthly,1995-10-13,1995,10,13,1176,,,,,,,,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158,681601.8999999994,0.8,24960.0,207,1995-10-13,1176,1998-12-31,1,1998-12-31,56836.8,37088.78212560387,4669.0,,,,,1.0,4669.0
1051,1106,56,1940,25,2,F,59,1106,917,DISPONENT,,,,,56,monthly,1995-10-13,1995,10,13,1176,,,,,,,,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158,681601.8999999994,0.8,24960.0,207,1995-10-13,1176,1998-12-31,1,1998-12-31,56836.8,37088.78212560387,4669.0,,,,,1.0,4669.0
1052,1107,60,1961,26,4,M,38,1107,918,OWNER,,,,,60,monthly,1996-08-23,1996,8,23,861,,,,,,,,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252,894320.4999999997,14.6,47352.0,128,1996-08-23,861,1998-12-31,1,1998-12-31,75788.2,35613.029687499984,10076.0,,,,2039.0,2.0,12115.0
1053,1108,62,1955,22,12,F,44,1108,919,OWNER,,,,,62,monthly,1997-03-03,1997,3,3,669,,,,,,,,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,502752.1999999997,14.6,16047.0,116,1997-03-03,669,1998-12-31,1,1998-12-31,54191.7,35568.317241379365,4850.0,,,,,1.0,4850.0
1054,1109,58,1931,1,9,F,68,1109,920,OWNER,,,,,58,monthly,1996-09-05,1996,9,5,848,,,,,,,,Jihlava,south Moravia,109164,98,16,6,1,4,63.6,8757,3.38,3.95,96,2212,2471,287494.4000000001,14.6,6300.0,140,1996-09-05,848,1998-12-31,1,1998-12-31,27484.3,16717.16642857142,2437.0,,,,,1.0,2437.0
1055,1110,10,1928,24,3,F,71,1110,921,OWNER,,,,,10,monthly,1996-10-08,1996,10,8,815,,,,,,,,Praha - vychod,central Bohemia,92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,339156.49999999994,14.6,12100.0,159,1996-10-08,815,1998-12-31,1,1998-12-31,44032.7,28729.479874213877,1776.0,,,,,2.0,1776.0
1056,1111,61,1979,4,6,M,20,1111,922,OWNER,,,,,61,monthly,1995-04-27,1995,4,27,1345,,,,,,,,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059,613141.3999999996,11.2,22720.0,334,1995-04-27,1345,1998-12-31,1,1998-12-31,65795.9,34720.728742515006,898.0,1652.0,,,255.0,3.0,2805.0
1057,1112,13,1930,25,7,F,69,1112,923,OWNER,,,,,13,monthly,1996-02-07,1996,2,7,1059,,,,,,,,Rakovnik,central Bohemia,53921,61,22,1,1,2,41.3,8598,2.77,3.26,123,1597,1875,376170.8999999998,14.6,10050.0,182,1996-02-07,1059,1998-12-31,1,1998-12-31,30033.3,21122.997802197788,2087.0,,,,,1.0,2087.0
1058,1113,11,1976,20,8,M,23,1113,924,OWNER,,,,,11,monthly,1995-12-09,1995,12,9,1119,,,,,,,,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,264498.60000000015,11.0,10100.0,202,1995-12-09,1119,1998-12-31,1,1998-12-31,26057.3,16336.213366336602,308.0,,,,1904.0,2.0,2212.0
1059,1114,59,1980,18,6,M,19,1114,925,OWNER,,,,,59,monthly,1993-02-23,1993,2,23,2138,,,,,,,,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595,2305,2789268.900000004,14.6,27750.0,372,1993-02-23,2138,1998-12-31,1,1998-12-31,79963.2,44084.305107526845,5395.0,,1068.0,,,2.0,6463.0
1060,1115,36,1920,24,8,F,79,1115,926,OWNER,,,,,36,monthly,1996-11-01,1996,11,1,791,,,,,,,,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132,226157.40000000008,14.6,8300.0,120,1996-11-01,791,1998-12-31,1,1998-12-31,32464.0,19790.06166666666,1748.0,,,,,1.0,1748.0
1061,1116,69,1973,19,4,F,26,1116,927,OWNER,,,,,69,monthly,1997-04-12,1997,4,12,629,,,,,,,,Jesenik,north Moravia,42821,4,13,5,1,3,48.4,8173,?,7.01,124,?,1358,513708.2999999998,14.6,17901.0,111,1997-04-12,629,1998-12-31,1,1998-12-31,42110.9,21240.22882882884,1623.0,,,,5782.0,2.0,7405.0
1062,1117,20,1976,1,11,F,23,1117,928,OWNER,,,,,20,monthly,1993-04-26,1993,4,26,2076,,,,,,,,Strakonice,south Bohemia,70646,94,14,3,1,4,58.4,8547,2.65,3.64,120,1563,1542,1273703.9000000001,14.6,40320.0,404,1993-04-26,2076,1998-12-31,1,1998-12-31,78231.7,39755.582425742614,4561.0,,,,,1.0,4561.0
1063,1118,20,1969,3,11,M,30,1118,928,DISPONENT,,,,,20,monthly,1993-04-26,1993,4,26,2076,,,,,,,,Strakonice,south Bohemia,70646,94,14,3,1,4,58.4,8547,2.65,3.64,120,1563,1542,1273703.9000000001,14.6,40320.0,404,1993-04-26,2076,1998-12-31,1,1998-12-31,78231.7,39755.582425742614,4561.0,,,,,1.0,4561.0
1064,1119,54,1980,5,1,F,19,1119,929,OWNER,,,,,54,monthly,1993-07-03,1993,7,3,2008,,,,,,,,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,1307421.3000000007,14.6,13240.0,368,1993-07-03,2008,1998-12-31,1,1998-12-31,51788.4,28732.543478260843,5884.0,,,,,1.0,5884.0
1065,1120,41,1973,21,10,F,26,1120,930,OWNER,,,,,41,monthly,1993-08-03,1993,8,3,1977,,,,,,,,Usti nad Labem,north Bohemia,118650,8,8,5,1,3,85.6,9832,3.32,4.48,114,6445,5471,2075398.8000000021,14.6,25920.0,392,1993-08-03,1977,1998-12-31,1,1998-12-31,76689.6,41084.161734693866,9356.0,,,,,1.0,9356.0
1066,1121,59,1939,2,3,M,60,1121,931,OWNER,,,,,59,monthly,1993-10-15,1993,10,15,1904,,,,,,,,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595,2305,787983.599999999,14.6,9440.0,499,1993-10-15,1904,1998-12-31,1,1998-12-31,40922.8,25466.185971943858,998.0,461.0,,,2015.0,4.0,3474.0
1067,1122,20,1921,18,2,M,78,1122,932,OWNER,,,,,20,monthly,1996-07-08,1996,7,8,907,,,,,,,,Strakonice,south Bohemia,70646,94,14,3,1,4,58.4,8547,2.65,3.64,120,1563,1542,264201.80000000005,14.6,9250.0,137,1996-07-08,907,1998-12-31,1,1998-12-31,29502.1,22845.735766423368,2793.0,,,,,1.0,2793.0
1068,1123,20,1922,26,8,F,77,1123,932,DISPONENT,,,,,20,monthly,1996-07-08,1996,7,8,907,,,,,,,,Strakonice,south Bohemia,70646,94,14,3,1,4,58.4,8547,2.65,3.64,120,1563,1542,264201.80000000005,14.6,9250.0,137,1996-07-08,907,1998-12-31,1,1998-12-31,29502.1,22845.735766423368,2793.0,,,,,1.0,2793.0
1069,1124,21,1928,12,4,M,71,1124,933,OWNER,,,,,21,monthly,1995-11-18,1995,11,18,1140,,,,,,,,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,465923.39999999985,14.6,11250.0,192,1995-11-18,1140,1998-12-31,1,1998-12-31,37698.3,28996.282812499983,2584.0,,,,,1.0,2584.0
1070,1125,9,1934,30,3,F,65,1125,934,OWNER,,,,,9,monthly,1997-11-27,1997,11,27,400,,,,,,,,Nymburk,central Bohemia,81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987,2487,124864.40000000002,4.2,12550.0,45,1997-11-27,400,1998-12-31,1,1998-12-31,36111.5,27940.795555555545,3236.0,,,,,1.0,3236.0
1071,1126,9,1935,23,10,M,64,1126,934,DISPONENT,,,,,9,monthly,1997-11-27,1997,11,27,400,,,,,,,,Nymburk,central Bohemia,81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987,2487,124864.40000000002,4.2,12550.0,45,1997-11-27,400,1998-12-31,1,1998-12-31,36111.5,27940.795555555545,3236.0,,,,,1.0,3236.0
1072,1127,23,1974,12,11,M,25,1127,935,OWNER,,,,,23,monthly,1996-12-25,1996,12,25,737,,,,,,,,Cheb,west Bohemia,87419,21,11,4,3,9,85.5,8624,1.79,2.66,102,2879,3198,139489.80000000005,14.6,4600.0,103,1996-12-25,737,1998-12-31,1,1998-12-31,22787.8,16232.52233009708,2118.0,,,,,1.0,2118.0
1073,1128,7,1930,16,7,M,69,1128,936,OWNER,,,,,7,monthly,1996-03-02,1996,3,2,1035,,,,,,,,Melnik,central Bohemia,94725,38,28,1,3,6,63.4,9920,2.26,2.87,130,4289,4846,289711.6000000001,14.6,4507.0,184,1996-03-02,1035,1998-12-31,1,1998-12-31,24562.2,17632.15271739129,3004.0,,,,,2.0,3004.0
1074,1129,43,1931,24,9,M,68,1129,937,OWNER,,,,,43,monthly,1995-08-26,1995,8,26,1224,,,,,,,,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.3,9425,1.72,2.5,125,4085,3891,332295.3,14.6,6700.0,195,1995-08-26,1224,1998-12-31,1,1998-12-31,33465.8,23429.14974358974,1751.0,,,,,1.0,1751.0
1075,1130,70,1940,26,11,F,59,1130,938,OWNER,,,,,70,monthly,1997-12-13,1997,12,13,384,5147.0,22260.0,60.0,371.0,C,running/ok,1998-05-21,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,141869.6,14.6,12600.0,63,1997-12-13,384,1998-12-31,1,1998-12-31,37569.6,30607.07777777779,3282.0,,,371.0,,2.0,3653.0
1076,1131,55,1947,28,10,F,52,1131,939,OWNER,,,,,55,monthly,1994-10-04,1994,10,4,1550,,,,,,,,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894,311029.69999999995,14.6,7290.0,246,1994-10-04,1550,1998-12-31,1,1998-12-31,24828.3,18877.525609756096,2108.0,,,,,1.0,2108.0
1077,1132,55,1948,21,3,M,51,1132,939,DISPONENT,,,,,55,monthly,1994-10-04,1994,10,4,1550,,,,,,,,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894,311029.69999999995,14.6,7290.0,246,1994-10-04,1550,1998-12-31,1,1998-12-31,24828.3,18877.525609756096,2108.0,,,,,1.0,2108.0
1078,1133,37,1958,15,9,F,41,1133,940,OWNER,186.0,gold,1998-05-12,234.0,37,monthly,1994-11-15,1994,11,15,1508,5148.0,284280.0,60.0,4738.0,C,running/ok,1996-05-29,Litomerice,north Bohemia,114006,71,26,6,2,9,62.3,9065,4.46,5.39,123,4147,4166,4031929.6000000015,14.6,63200.0,297,1994-11-15,1508,1998-12-31,1,1998-12-31,136560.2,72794.2565656566,,,,4738.0,,1.0,4738.0
1079,1134,37,1959,1,10,M,40,1134,940,DISPONENT,,,,,37,monthly,1994-11-15,1994,11,15,1508,5148.0,284280.0,60.0,4738.0,C,running/ok,1996-05-29,Litomerice,north Bohemia,114006,71,26,6,2,9,62.3,9065,4.46,5.39,123,4147,4166,4031929.6000000015,14.6,63200.0,297,1994-11-15,1508,1998-12-31,1,1998-12-31,136560.2,72794.2565656566,,,,4738.0,,1.0,4738.0
